ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,BuyLaptop,Cluster
460231,Male,Yes,57,Yes,Executive,9.0,High,4.0,Yes,1
459028,Male,Yes,52,Yes,Executive,0.0,High,4.0,Yes,1
459896,Female,Yes,40,Yes,Artist,9.0,Low,2.0,No,4
464651,Male,Yes,22,No,Doctor,1.0,Average,3.0,Yes,1
461971,Male,Yes,50,Yes,Entertainment,1.0,Average,4.0,No,1
467450,Male,Yes,81,No,Executive,9.0,High,2.0,Yes,3
462099,Female,Yes,47,Yes,Doctor,,Average,5.0,Yes,4
466661,Male,No,27,,Doctor,0.0,Low,,No,0
459352,Male,Yes,37,Yes,Doctor,6.0,Average,5.0,Yes,1
463262,Female,Yes,70,No,Lawyer,3.0,High,2.0,Yes,3
459897,Female,Yes,55,Yes,Artist,1.0,Low,2.0,No,4
463639,Male,No,31,No,Healthcare,0.0,Low,6.0,No,2
462175,Female,No,36,Yes,Homemaker,9.0,Low,1.0,No,0
467643,Male,No,42,Yes,Artist,12.0,Low,1.0,No,0
461808,Male,Yes,38,Yes,Artist,0.0,Low,2.0,No,1
466619,Male,Yes,37,Yes,Entertainment,5.0,Average,2.0,No,1
464352,Male,Yes,63,Yes,Doctor,0.0,Average,1.0,Yes,1
467812,Male,No,50,Yes,Artist,1.0,Low,1.0,No,0
461618,Female,Yes,39,Yes,Artist,,High,4.0,Yes,4
465799,Male,Yes,52,Yes,Artist,1.0,Low,4.0,No,1
465301,Female,Yes,40,Yes,Artist,0.0,Low,3.0,No,4
461074,Male,Yes,25,No,Entertainment,,Average,,No,1
467699,Female,Yes,29,Yes,Doctor,0.0,Average,1.0,Yes,4
465022,Female,Yes,75,Yes,Lawyer,1.0,High,3.0,Yes,3
466421,Male,Yes,26,No,Doctor,4.0,Average,3.0,Yes,1
459130,Female,Yes,72,No,Lawyer,0.0,High,3.0,Yes,3
465472,Female,Yes,80,No,Entertainment,,High,4.0,Yes,3
464999,Male,Yes,61,Yes,Lawyer,0.0,High,3.0,Yes,3
466791,Male,Yes,88,No,Lawyer,1.0,Low,1.0,No,3
465257,Male,No,20,,Healthcare,4.0,Low,5.0,No,2
463868,Male,Yes,51,No,Engineer,1.0,Average,7.0,Yes,1
461224,Female,Yes,33,Yes,Doctor,8.0,High,2.0,Yes,4
466492,Female,Yes,80,Yes,Lawyer,1.0,High,3.0,Yes,3
466054,Female,Yes,33,No,Homemaker,8.0,Average,4.0,No,4
461430,Male,Yes,57,Yes,Artist,1.0,Average,2.0,No,1
461291,Male,No,18,No,Healthcare,0.0,Low,2.0,No,2
463225,Female,Yes,43,Yes,Artist,,Average,2.0,No,4
465414,Female,No,30,No,Engineer,0.0,Low,1.0,No,0
461262,Female,No,27,No,Engineer,1.0,Low,7.0,No,2
459917,Male,No,43,Yes,Artist,11.0,Low,1.0,No,0
461618,Female,Yes,42,Yes,Artist,,High,3.0,Yes,4
465763,Female,Yes,37,No,Artist,0.0,Average,2.0,No,4
467174,Male,Yes,41,No,Executive,2.0,High,2.0,Yes,1
459530,Female,No,40,Yes,Lawyer,0.0,High,1.0,Yes,3
464244,Male,Yes,73,Yes,Executive,0.0,High,4.0,Yes,3
461453,Male,Yes,41,Yes,Artist,8.0,Low,,No,1
460532,Female,No,18,No,,0.0,Low,6.0,No,2
461583,Female,Yes,60,Yes,Doctor,6.0,Average,2.0,Yes,4
458982,Male,Yes,56,Yes,Executive,0.0,High,3.0,Yes,1
465174,Female,Yes,68,Yes,Entertainment,1.0,High,1.0,Yes,3
459716,Male,Yes,65,Yes,Engineer,8.0,Average,1.0,Yes,1
464587,Female,Yes,49,Yes,Artist,1.0,Low,2.0,No,4
463413,Male,Yes,41,No,Doctor,1.0,Average,2.0,Yes,1
464690,Male,Yes,36,No,Engineer,1.0,Average,,Yes,1
467823,Male,Yes,45,Yes,Doctor,6.0,Average,2.0,Yes,1
460288,Male,Yes,61,Yes,Healthcare,1.0,Average,7.0,No,1
461554,Male,No,25,Yes,Healthcare,0.0,Low,3.0,No,2
465739,Female,No,87,No,Lawyer,1.0,Low,2.0,No,3
465035,Female,Yes,75,Yes,Lawyer,14.0,High,3.0,Yes,3
465078,Male,Yes,43,Yes,Executive,0.0,High,4.0,Yes,1
462780,Male,Yes,18,Yes,Healthcare,3.0,High,7.0,Yes,1
462768,Male,Yes,46,Yes,Artist,0.0,Average,3.0,No,1
462598,Female,Yes,38,No,Doctor,9.0,Average,5.0,Yes,4
467219,Female,Yes,66,No,Lawyer,,High,2.0,Yes,3
464688,Male,Yes,28,Yes,Doctor,0.0,Low,9.0,No,1
463201,Female,No,21,No,Healthcare,0.0,Low,2.0,No,2
466464,Female,Yes,48,Yes,Homemaker,3.0,Average,2.0,No,4
460217,Male,Yes,45,Yes,Artist,1.0,Average,2.0,No,1
465572,Male,No,32,No,Doctor,5.0,Low,1.0,No,0
463701,Male,Yes,48,Yes,Marketing,1.0,High,5.0,Yes,3
459719,Male,Yes,84,Yes,Lawyer,,Low,,No,3
462984,Female,Yes,64,No,Artist,3.0,High,2.0,Yes,4
460343,Female,No,67,Yes,Artist,0.0,Low,2.0,No,0
463828,Male,Yes,43,No,Engineer,2.0,Average,1.0,Yes,1
463559,Female,Yes,48,Yes,Engineer,1.0,High,3.0,Yes,4
461604,Male,Yes,38,No,Entertainment,1.0,Average,2.0,No,1
464244,Male,Yes,68,Yes,Executive,2.0,High,4.0,Yes,1
467772,Female,No,25,No,Marketing,1.0,Low,2.0,No,2
463394,Male,No,43,Yes,Marketing,,High,3.0,Yes,3
463895,Male,Yes,67,No,Doctor,1.0,Average,2.0,Yes,1
466233,Female,Yes,56,Yes,Homemaker,5.0,Low,1.0,No,4
459069,Female,No,22,Yes,Doctor,0.0,Average,2.0,Yes,0
462824,Male,Yes,39,No,Engineer,1.0,Average,3.0,Yes,1
467325,Female,Yes,76,Yes,Lawyer,3.0,High,2.0,Yes,3
463631,Male,No,25,No,Healthcare,0.0,Low,5.0,No,2
459134,Female,Yes,69,Yes,Lawyer,2.0,High,2.0,Yes,3
466648,Male,Yes,32,Yes,Executive,5.0,High,1.0,Yes,1
460154,Male,No,29,Yes,Entertainment,8.0,Low,4.0,No,0
464083,Male,Yes,62,No,Lawyer,0.0,High,1.0,Yes,3
461699,Male,No,28,Yes,Doctor,0.0,Low,1.0,No,0
461820,Female,Yes,38,Yes,Doctor,0.0,Average,2.0,Yes,4
467311,Male,Yes,68,Yes,Lawyer,0.0,High,4.0,Yes,3
461438,Female,Yes,37,Yes,Engineer,8.0,Average,1.0,Yes,4
463870,Female,No,28,No,Healthcare,1.0,Low,2.0,No,2
461766,Female,Yes,35,Yes,Artist,1.0,Low,2.0,No,4
467836,Male,Yes,67,No,Executive,1.0,High,4.0,Yes,3
464012,Female,No,70,Yes,Lawyer,2.0,High,1.0,Yes,3
466069,Female,Yes,48,Yes,Artist,1.0,High,3.0,Yes,4
462739,Male,Yes,46,Yes,Artist,0.0,Low,2.0,No,1
463048,Female,Yes,47,Yes,Homemaker,,High,5.0,Yes,4
463869,Female,Yes,55,Yes,Doctor,0.0,Average,5.0,Yes,4
466745,Female,Yes,36,Yes,Homemaker,0.0,Average,2.0,No,4
459408,Male,No,28,No,Doctor,,Low,1.0,No,0
462778,Male,Yes,60,Yes,Entertainment,0.0,Low,,No,1
463741,Male,Yes,33,Yes,Artist,1.0,High,4.0,Yes,1
461402,Female,No,32,Yes,Entertainment,1.0,Low,5.0,No,2
465416,Male,Yes,56,No,Engineer,0.0,High,3.0,Yes,1
459700,Male,Yes,37,Yes,Executive,0.0,Average,5.0,No,1
461055,Female,Yes,52,Yes,Engineer,,Average,3.0,Yes,4
463414,Male,Yes,22,No,Executive,2.0,High,4.0,Yes,1
460368,Male,No,28,Yes,Healthcare,0.0,Low,7.0,No,2
466578,Male,No,45,No,Artist,2.0,Low,1.0,No,0
464110,Male,Yes,60,Yes,Doctor,0.0,High,1.0,Yes,1
460921,Male,Yes,45,No,Executive,1.0,High,3.0,Yes,1
464393,Female,Yes,79,Yes,Lawyer,0.0,High,1.0,Yes,3
460883,Male,Yes,68,Yes,Artist,0.0,High,2.0,Yes,1
465885,Female,No,41,Yes,Marketing,1.0,Low,2.0,No,0
463827,Female,Yes,51,Yes,Engineer,1.0,Average,4.0,Yes,4
466448,Female,No,37,Yes,Artist,0.0,Low,2.0,No,0
463497,Male,No,32,Yes,Artist,0.0,Low,5.0,No,2
464737,Female,Yes,58,No,Engineer,0.0,Average,6.0,Yes,4
461084,Female,Yes,38,Yes,Artist,8.0,Average,2.0,No,4
462721,Female,Yes,70,No,Lawyer,1.0,High,3.0,Yes,3
465944,Female,Yes,39,No,Engineer,5.0,High,2.0,Yes,4
467180,Male,Yes,39,Yes,Healthcare,1.0,Low,3.0,No,1
462103,Female,Yes,51,No,Entertainment,7.0,High,1.0,Yes,4
463982,Female,No,25,Yes,Healthcare,,Low,2.0,No,0
463750,Male,Yes,41,Yes,Artist,3.0,Average,3.0,No,1
462524,Female,Yes,40,Yes,Doctor,,Low,2.0,No,4
459518,Male,Yes,60,,,,Average,4.0,No,1
465731,Female,Yes,31,Yes,Artist,0.0,Average,2.0,No,4
459391,Female,No,40,Yes,Engineer,1.0,Low,4.0,No,0
459940,Female,No,46,Yes,Engineer,1.0,Low,2.0,No,0
464518,Male,No,29,No,Executive,0.0,High,5.0,Yes,2
467807,Male,Yes,50,Yes,Executive,1.0,Average,3.0,No,1
467287,Male,No,28,Yes,Entertainment,,Low,3.0,No,0
467268,Male,Yes,88,Yes,Lawyer,,Low,1.0,No,3
466436,Male,Yes,39,No,Doctor,0.0,Average,4.0,Yes,1
464224,Male,Yes,65,No,Engineer,1.0,High,2.0,Yes,1
460538,Female,,22,No,Healthcare,0.0,High,3.0,Yes,4
464934,Male,Yes,77,No,Lawyer,1.0,Low,2.0,No,3
467954,Male,No,31,No,Healthcare,8.0,Low,4.0,No,2
463217,Female,Yes,33,Yes,Healthcare,2.0,High,1.0,Yes,4
464812,Female,Yes,45,Yes,Engineer,0.0,High,5.0,Yes,4
459726,Male,Yes,78,No,Lawyer,0.0,High,3.0,Yes,3
465219,Male,Yes,42,Yes,Healthcare,5.0,Low,2.0,No,1
466296,Male,Yes,74,No,Executive,1.0,High,4.0,Yes,3
466074,Female,No,29,No,Engineer,9.0,Low,2.0,No,0
462984,Female,Yes,69,Yes,Artist,1.0,High,2.0,Yes,4
461395,Male,No,21,No,Doctor,4.0,Low,3.0,No,2
464944,Female,Yes,37,Yes,Entertainment,0.0,Low,2.0,No,4
467482,Female,No,39,Yes,Executive,0.0,High,4.0,Yes,4
466787,Female,Yes,33,Yes,Doctor,0.0,Low,2.0,No,4
460841,Female,No,61,Yes,Marketing,1.0,Low,1.0,No,0
465774,Female,No,26,Yes,Doctor,9.0,Low,4.0,No,0
462543,Female,Yes,38,Yes,Artist,4.0,Low,1.0,No,4
467334,Male,Yes,69,No,Executive,0.0,High,3.0,Yes,3
465494,Male,No,46,Yes,Doctor,11.0,Average,2.0,Yes,0
467462,Female,Yes,43,Yes,Artist,1.0,Average,5.0,No,4
466160,Female,Yes,48,Yes,Engineer,0.0,Average,1.0,Yes,4
465515,Female,Yes,47,Yes,Artist,1.0,High,6.0,Yes,4
461050,Male,Yes,44,No,,3.0,High,3.0,Yes,1
463322,Female,Yes,72,Yes,Lawyer,1.0,High,4.0,Yes,3
467646,Male,No,31,No,Healthcare,,Low,7.0,No,2
462172,Male,Yes,37,Yes,Doctor,1.0,Average,3.0,Yes,1
467876,Female,Yes,43,Yes,Artist,7.0,High,1.0,Yes,4
460377,Female,Yes,68,Yes,Lawyer,0.0,Low,1.0,No,3
461773,Male,Yes,74,Yes,Entertainment,0.0,High,4.0,Yes,1
466085,Male,No,19,No,,9.0,Low,4.0,No,2
462652,Male,Yes,37,No,Artist,,Average,3.0,No,1
460876,Female,Yes,46,Yes,Artist,2.0,High,3.0,Yes,4
459018,Male,Yes,80,No,Executive,0.0,High,3.0,Yes,3
463354,Male,Yes,53,Yes,Executive,4.0,High,5.0,Yes,1
467195,Male,Yes,28,Yes,Executive,,High,2.0,Yes,1
459893,Male,Yes,70,No,Lawyer,,Average,3.0,Yes,3
463136,Female,No,40,Yes,Artist,3.0,High,3.0,Yes,4
461552,Female,Yes,38,Yes,Artist,,Average,2.0,No,4
464763,Female,Yes,54,No,Engineer,,Average,5.0,Yes,4
461292,Female,Yes,80,No,Lawyer,,High,3.0,Yes,3
465140,Male,Yes,42,Yes,Executive,7.0,High,4.0,Yes,1
465930,Female,No,36,Yes,Artist,9.0,Low,2.0,No,0
464169,Male,,89,No,Lawyer,1.0,High,2.0,Yes,3
459485,Female,Yes,80,Yes,Lawyer,,High,3.0,Yes,3
461735,Male,Yes,63,Yes,Lawyer,0.0,High,2.0,Yes,3
467259,Male,Yes,66,Yes,Lawyer,3.0,High,3.0,Yes,3
461079,Female,No,26,No,Engineer,4.0,Low,1.0,No,0
466404,Female,No,40,Yes,Engineer,0.0,Low,1.0,No,0
459168,Female,No,36,Yes,Artist,5.0,Low,2.0,No,0
460998,Male,No,27,Yes,,0.0,Low,3.0,No,0
463404,Male,Yes,24,No,Doctor,,High,3.0,Yes,1
460425,Female,No,27,No,Doctor,,Low,3.0,No,2
461499,Female,Yes,30,No,Engineer,0.0,Average,1.0,Yes,4
465343,Female,Yes,39,Yes,Engineer,3.0,Average,5.0,Yes,4
464871,Female,No,28,Yes,Entertainment,6.0,Low,3.0,No,0
464687,Male,Yes,36,Yes,Artist,9.0,Average,5.0,No,1
459991,Male,Yes,40,Yes,Artist,6.0,Low,1.0,No,1
462178,Female,Yes,73,Yes,Lawyer,7.0,Low,2.0,No,3
465138,Male,No,35,Yes,Entertainment,1.0,Low,3.0,No,0
464252,Male,Yes,35,Yes,Artist,1.0,Average,4.0,No,1
462848,Female,Yes,23,No,Healthcare,7.0,High,2.0,Yes,4
465012,Male,Yes,63,No,Executive,0.0,High,4.0,Yes,3
459571,Female,Yes,57,Yes,Executive,2.0,High,5.0,Yes,4
463051,Female,No,42,Yes,Homemaker,10.0,Low,1.0,No,0
463617,Male,No,29,No,Marketing,1.0,Low,2.0,No,2
464949,Male,Yes,19,No,Executive,0.0,High,3.0,Yes,1
459382,Female,No,41,Yes,Engineer,,Low,1.0,No,0
467176,Male,No,27,No,Healthcare,1.0,Low,3.0,No,2
467078,Female,Yes,22,No,Healthcare,,High,1.0,Yes,4
460597,Female,No,20,No,Marketing,1.0,Low,2.0,No,2
464164,Female,Yes,76,No,Lawyer,2.0,High,2.0,Yes,3
464386,Male,No,35,Yes,Doctor,0.0,Average,2.0,Yes,0
461050,Female,Yes,49,No,,2.0,High,4.0,Yes,4
459793,Male,Yes,40,Yes,Artist,0.0,High,,Yes,1
466200,Male,No,52,Yes,Doctor,10.0,Average,2.0,Yes,0
466931,Male,No,37,Yes,Entertainment,1.0,Low,2.0,No,0
460047,Male,No,41,Yes,Entertainment,8.0,Low,2.0,No,0
462589,Female,No,28,No,Engineer,8.0,Low,8.0,No,2
465267,Male,Yes,34,No,Engineer,13.0,Average,5.0,Yes,1
466073,Female,Yes,62,No,Engineer,9.0,High,2.0,Yes,4
467823,Male,Yes,45,Yes,Doctor,4.0,Average,2.0,Yes,1
465047,Male,Yes,60,Yes,Executive,7.0,High,3.0,Yes,1
459256,Female,Yes,44,Yes,Artist,0.0,High,3.0,Yes,4
464163,Male,Yes,63,Yes,Executive,0.0,High,5.0,Yes,1
462342,Female,Yes,70,Yes,Lawyer,10.0,High,3.0,Yes,3
463534,Female,No,31,Yes,Engineer,1.0,Low,4.0,No,0
459795,Male,No,52,Yes,Artist,0.0,Low,1.0,No,0
461687,Female,Yes,79,Yes,Artist,0.0,High,1.0,Yes,4
466378,Male,Yes,62,Yes,Executive,3.0,High,4.0,Yes,1
460437,Female,No,26,Yes,Artist,9.0,Low,1.0,No,0
461014,Male,No,21,No,Healthcare,9.0,Low,4.0,No,2
465296,Female,No,76,Yes,Lawyer,4.0,High,4.0,Yes,3
463128,Male,Yes,78,Yes,Lawyer,0.0,High,3.0,Yes,3
464949,Male,Yes,18,No,Executive,1.0,High,2.0,Yes,1
462635,Male,Yes,42,No,Engineer,7.0,Average,4.0,Yes,1
466976,Male,Yes,47,Yes,Artist,0.0,Low,1.0,No,1
462607,Female,,42,Yes,Engineer,1.0,Average,3.0,Yes,4
464805,Male,Yes,35,No,Doctor,0.0,Low,1.0,No,1
459636,Male,No,30,Yes,Entertainment,14.0,Low,1.0,No,0
461033,Male,Yes,57,Yes,Doctor,5.0,Average,2.0,Yes,1
463223,Female,No,22,No,Entertainment,,Low,3.0,No,2
462720,Male,Yes,35,Yes,Marketing,,Low,5.0,No,1
460476,Male,Yes,48,No,Doctor,,Average,3.0,Yes,1
463843,Male,Yes,46,Yes,Executive,0.0,High,5.0,Yes,1
461020,Female,,25,No,,,High,,Yes,4
465380,Male,No,25,No,Entertainment,5.0,Low,2.0,No,2
459473,Male,Yes,73,No,Lawyer,,High,3.0,Yes,3
459540,Female,Yes,70,Yes,Lawyer,0.0,Low,1.0,No,3
463168,Female,Yes,32,Yes,Doctor,6.0,Average,1.0,Yes,4
459783,Female,Yes,19,No,Artist,,High,,Yes,4
460561,Female,No,39,No,Engineer,6.0,Low,1.0,No,0
462258,Male,No,25,No,Doctor,1.0,Low,4.0,No,2
465302,Female,Yes,57,Yes,Artist,0.0,High,4.0,Yes,4
465756,Male,No,23,No,Healthcare,1.0,Low,3.0,No,2
467334,Male,Yes,74,Yes,Executive,1.0,High,2.0,Yes,3
463619,Male,No,71,No,Executive,2.0,High,3.0,Yes,3
462177,Male,No,43,,Artist,6.0,Low,5.0,No,0
461011,Male,Yes,55,No,Executive,1.0,High,3.0,Yes,1
464397,Female,Yes,43,Yes,Engineer,0.0,Average,3.0,Yes,4
467470,Male,Yes,56,No,Engineer,2.0,Average,2.0,Yes,1
464280,Male,Yes,47,Yes,Entertainment,1.0,Low,4.0,No,1
460936,Male,Yes,70,Yes,Executive,1.0,High,5.0,Yes,1
459530,Female,Yes,37,Yes,Lawyer,1.0,High,2.0,Yes,3
465668,Male,No,23,No,Healthcare,0.0,Low,5.0,No,2
466485,Male,Yes,35,Yes,Executive,11.0,High,1.0,Yes,1
465362,Female,Yes,54,Yes,Engineer,0.0,Average,3.0,Yes,4
459750,Female,Yes,38,Yes,Engineer,0.0,Average,1.0,Yes,4
461558,Male,Yes,50,No,Engineer,3.0,Average,2.0,Yes,1
459232,Female,Yes,60,Yes,Artist,0.0,High,1.0,Yes,4
462400,Male,No,47,Yes,Artist,0.0,Low,1.0,No,0
460090,Male,Yes,86,No,Lawyer,2.0,Average,2.0,Yes,3
465540,Female,Yes,24,No,Engineer,,High,1.0,Yes,4
460867,Male,Yes,40,Yes,Doctor,0.0,Average,5.0,Yes,1
458998,Male,Yes,37,No,Doctor,9.0,Low,2.0,No,1
462645,Female,Yes,36,No,Engineer,,Average,6.0,Yes,4
460603,Female,No,22,,Entertainment,0.0,Low,3.0,No,0
465861,Female,No,40,Yes,Entertainment,14.0,Low,1.0,No,0
465023,Male,Yes,43,Yes,Artist,9.0,Average,2.0,No,1
463308,Male,Yes,53,Yes,Engineer,1.0,Low,2.0,No,1
460964,Male,Yes,80,No,Lawyer,2.0,High,1.0,Yes,3
464583,Female,No,37,Yes,Engineer,7.0,Low,,No,0
459488,Male,Yes,47,No,Artist,,Average,4.0,No,1
467225,Female,No,22,No,Healthcare,1.0,Low,3.0,No,2
465521,Female,Yes,47,Yes,Artist,1.0,Average,2.0,No,4
461268,Female,Yes,60,Yes,Artist,0.0,Average,2.0,No,4
463721,Female,No,31,Yes,Healthcare,1.0,Low,4.0,No,2
467278,Female,Yes,80,Yes,Artist,1.0,High,1.0,Yes,4
461202,Male,No,33,Yes,Healthcare,,Low,4.0,No,2
465816,Male,Yes,51,No,Executive,9.0,Average,3.0,No,1
459329,Female,Yes,74,No,Engineer,0.0,High,3.0,Yes,3
459059,Male,Yes,87,No,Executive,,High,2.0,Yes,3
460594,Female,No,26,Yes,Homemaker,9.0,Low,,No,0
462987,Female,Yes,80,Yes,Lawyer,,High,1.0,Yes,3
465244,Male,No,23,No,Healthcare,1.0,Low,4.0,No,2
462639,Female,Yes,39,No,Engineer,,Average,2.0,Yes,4
464372,Male,Yes,45,Yes,Artist,1.0,Average,6.0,No,1
462380,Female,Yes,53,No,Artist,0.0,High,5.0,Yes,4
467067,Female,No,32,No,Healthcare,0.0,Low,4.0,No,2
460235,Female,No,23,No,Healthcare,1.0,Low,3.0,No,2
467683,Male,Yes,26,Yes,Healthcare,9.0,High,3.0,Yes,1
464675,Female,Yes,41,No,Doctor,0.0,Average,9.0,Yes,4
464535,Male,Yes,52,Yes,Lawyer,1.0,High,2.0,Yes,3
467809,Male,Yes,46,Yes,Doctor,2.0,Average,2.0,Yes,1
462749,Male,Yes,49,Yes,Artist,1.0,Low,2.0,No,1
461762,Female,Yes,67,Yes,Artist,0.0,High,3.0,Yes,4
465734,Male,Yes,40,Yes,Artist,0.0,Low,3.0,No,1
465911,Female,No,28,Yes,Artist,9.0,Low,1.0,No,0
460146,Female,Yes,57,Yes,Engineer,0.0,Average,4.0,Yes,4
460174,Female,No,43,Yes,Artist,8.0,Low,4.0,No,0
465297,Male,No,80,No,,,High,3.0,Yes,1
460952,Male,Yes,38,No,Doctor,0.0,Average,5.0,Yes,1
466754,Female,Yes,41,Yes,Artist,1.0,Average,3.0,No,4
464135,Female,Yes,72,Yes,Lawyer,0.0,High,2.0,Yes,3
465862,Female,,50,Yes,Artist,8.0,Average,1.0,No,4
464764,Female,Yes,65,No,Engineer,1.0,High,8.0,Yes,4
460319,Female,Yes,41,No,Doctor,3.0,Average,1.0,Yes,4
467797,Male,Yes,62,Yes,Artist,0.0,High,2.0,Yes,1
462276,Female,No,36,Yes,Engineer,4.0,Low,1.0,No,0
467584,Male,Yes,47,No,Doctor,2.0,Average,3.0,Yes,1
465769,Male,No,25,Yes,Healthcare,9.0,Low,4.0,No,0
466526,Male,No,33,No,Healthcare,1.0,Low,5.0,No,2
466174,Female,No,20,No,Healthcare,8.0,Low,4.0,No,2
464345,Female,Yes,57,Yes,Artist,2.0,High,3.0,Yes,4
460305,Female,,46,Yes,Entertainment,0.0,High,2.0,Yes,4
467198,Male,No,28,Yes,Healthcare,1.0,Low,5.0,No,2
459143,Male,Yes,47,No,Artist,0.0,High,4.0,Yes,1
464294,Male,Yes,68,No,Executive,1.0,High,2.0,Yes,3
462170,Male,Yes,73,No,Executive,1.0,High,2.0,Yes,3
462373,Male,Yes,35,Yes,Entertainment,10.0,High,4.0,Yes,1
463182,Male,Yes,59,Yes,Entertainment,1.0,Low,3.0,No,1
459775,Male,No,36,Yes,Artist,,Low,2.0,No,0
464140,Female,Yes,78,Yes,Lawyer,3.0,High,3.0,Yes,3
466626,Female,Yes,51,Yes,Artist,1.0,Average,2.0,No,4
464427,Female,Yes,67,Yes,Doctor,1.0,Average,5.0,Yes,4
459920,Female,No,53,Yes,Artist,5.0,High,2.0,Yes,0
465472,Female,Yes,80,No,Entertainment,,High,4.0,Yes,3
465432,Female,No,59,Yes,Engineer,0.0,Average,3.0,Yes,0
461908,Female,No,26,No,Healthcare,10.0,Low,1.0,No,0
459128,Female,No,79,Yes,Lawyer,0.0,High,3.0,Yes,3
459596,Male,Yes,58,Yes,Doctor,0.0,Average,3.0,Yes,1
461199,Female,No,85,Yes,Homemaker,4.0,Low,1.0,No,0
467283,Male,Yes,48,Yes,Artist,1.0,Average,3.0,No,1
466265,Male,No,30,No,Doctor,1.0,Low,1.0,No,0
466228,Male,Yes,80,No,Lawyer,0.0,Low,1.0,No,3
461851,Female,Yes,35,Yes,Artist,3.0,Average,2.0,No,4
463568,Female,No,26,No,Healthcare,1.0,Low,,No,2
466633,Male,Yes,39,Yes,Entertainment,6.0,Average,2.0,No,1
463410,Male,Yes,39,No,Doctor,,Average,1.0,Yes,1
459080,Male,Yes,77,No,Lawyer,0.0,Low,2.0,No,3
462798,Female,Yes,67,Yes,Artist,9.0,High,2.0,Yes,4
463708,Female,No,29,No,Engineer,0.0,Average,3.0,Yes,2
465974,Male,Yes,57,Yes,Executive,9.0,High,3.0,Yes,1
460745,Male,No,80,No,Lawyer,0.0,High,2.0,Yes,3
463152,Female,Yes,58,Yes,Doctor,1.0,Average,3.0,Yes,4
462577,Female,Yes,68,No,Marketing,0.0,High,3.0,Yes,3
461400,Male,No,36,No,Marketing,0.0,Low,1.0,No,2
460633,Male,Yes,32,Yes,,,High,1.0,Yes,1
461027,Male,,41,Yes,Engineer,7.0,Average,4.0,Yes,1
465779,Female,No,19,No,Healthcare,0.0,Low,5.0,No,2
465323,Female,Yes,43,Yes,Artist,0.0,Low,1.0,No,4
460747,Male,Yes,52,Yes,Artist,1.0,Average,4.0,No,1
462432,Male,Yes,37,Yes,Executive,1.0,Average,2.0,No,1
467298,Male,Yes,61,Yes,Healthcare,1.0,Low,2.0,No,1
463579,Male,Yes,45,Yes,Artist,,Average,2.0,No,1
464665,Female,Yes,50,No,Engineer,1.0,Average,6.0,Yes,4
467690,Female,Yes,68,Yes,Lawyer,,High,2.0,Yes,3
465367,Male,Yes,73,No,Executive,3.0,High,3.0,Yes,3
460933,Female,Yes,78,Yes,Lawyer,0.0,High,2.0,Yes,3
460008,Male,No,25,No,Doctor,9.0,Low,4.0,No,2
466380,Male,Yes,36,Yes,Entertainment,5.0,Low,2.0,No,1
466568,Female,Yes,35,Yes,Artist,,Average,2.0,No,4
466272,Female,Yes,68,Yes,Lawyer,0.0,Average,3.0,Yes,3
467078,Female,Yes,31,No,Healthcare,,High,1.0,Yes,4
460579,Female,Yes,34,No,Engineer,1.0,Average,5.0,Yes,4
465634,Male,No,25,Yes,Healthcare,1.0,Low,4.0,No,2
467199,Male,No,37,Yes,Artist,7.0,Low,2.0,No,0
466940,Male,Yes,79,No,Lawyer,0.0,Low,1.0,No,3
463038,Male,Yes,58,Yes,Executive,2.0,High,4.0,Yes,1
460422,Male,Yes,53,Yes,Entertainment,1.0,High,,Yes,1
459232,Female,Yes,62,Yes,Artist,0.0,High,2.0,Yes,4
462051,Male,No,20,No,Healthcare,,Low,5.0,No,2
467518,Male,No,21,No,Doctor,0.0,Low,,No,2
464141,Male,Yes,32,Yes,Entertainment,9.0,High,2.0,Yes,1
464244,Male,Yes,72,Yes,Executive,1.0,High,4.0,Yes,3
466656,Male,Yes,80,Yes,Marketing,0.0,High,2.0,Yes,3
459492,Female,Yes,72,Yes,Lawyer,1.0,High,2.0,Yes,3
463114,Male,No,41,Yes,Artist,,Low,3.0,No,0
464167,Male,Yes,53,Yes,Executive,4.0,High,3.0,Yes,1
464452,Female,No,72,Yes,Lawyer,0.0,Low,1.0,No,0
463661,Female,Yes,55,Yes,Doctor,1.0,Average,4.0,Yes,4
467309,Female,No,35,Yes,Engineer,2.0,Low,1.0,No,0
463511,Female,No,27,Yes,Artist,1.0,Low,1.0,No,0
464066,Female,No,29,Yes,Healthcare,9.0,Low,3.0,No,0
463357,Male,Yes,27,Yes,Doctor,0.0,Average,3.0,Yes,1
467572,Male,Yes,63,Yes,Artist,1.0,Average,4.0,No,1
467140,Male,Yes,61,Yes,Entertainment,9.0,Average,2.0,No,1
463265,Male,Yes,70,Yes,Artist,1.0,Average,3.0,No,1
460890,Male,Yes,47,Yes,Artist,0.0,Average,4.0,No,1
467726,Male,No,80,Yes,Lawyer,1.0,High,3.0,Yes,3
464051,Male,Yes,53,Yes,Doctor,0.0,Average,2.0,Yes,1
461635,Male,Yes,45,Yes,Executive,8.0,High,2.0,Yes,1
461914,Female,Yes,55,Yes,Artist,6.0,Low,,No,4
